id,scrape_id,last_scraped,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,jurisdiction_names,instant_bookable
6118291,2.01601E+13,04-01-2016,Woodland Room,8977034,Hannah & Bec,21-09-2013,"Seattle, Washington, United States",within an hour,100%,100%,t,Capitol Hill,3,3,"Boylston Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62702326,-122.3234644,House,Private room,2,2,1,1,Real Bed,,$95.00 ,$450.00 ,,,$20.00 ,2,$20.00 ,1,1125,46,97,10,10,10,10,10,10,WASHINGTON,t
5593981,2.01601E+13,04-01-2016,Breathtaking view From Capitol Hill,16685525,Trish,11-06-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,1,1,"Melrose Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62430573,-122.3282663,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$145.00 ,,,,,2,$50.00 ,3,7,0,,,,,,,,WASHINGTON,t
9970805,2.01601E+13,04-01-2016,Spacious shared space in Capitol Hl,807116,Emily,11-07-2011,"Seattle, Washington, United States",within a day,80%,100%,f,Capitol Hill,3,3,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62033254,-122.3162037,Apartment,Shared room,6,1,1,3,Real Bed,,$39.00 ,,,,$8.00 ,1,$20.00 ,1,1125,1,100,10,10,10,10,10,10,WASHINGTON,f
8673979,2.01601E+13,04-01-2016,Musical Oasis in Cap Hill,30667344,Lee,05-04-2015,"Seattle, Washington, United States",within a few hours,100%,100%,f,Capitol Hill,1,1,"13th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.61865424,-122.3142091,Apartment,Entire home/apt,2,1,0,1,Real Bed,0,$115.00 ,,,$100.00 ,$25.00 ,2,$0.00 ,1,180,4,90,8,10,10,10,10,8,WASHINGTON,f
3404914,2.01601E+13,04-01-2016,Emerald City Gem,7507895,Karla,15-07-2013,"Seattle, Washington, United States",N/A,N/A,N/A,f,Capitol Hill,1,1,"East Denny Way, Seattle, WA 98122, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98122,Seattle,"Seattle, WA",US,United States,47.61797864,-122.3231585,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$100.00 ,$500.00 ,,$100.00 ,,2,$0.00 ,3,1125,0,,,,,,,,WASHINGTON,f
4782745,2.01601E+13,04-01-2016,Lovely Vintage Apartment,24659319,Karen,09-12-2014,"Seattle, Washington, United States",N/A,N/A,N/A,f,Capitol Hill,1,1,"12th Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98122,Seattle,"Seattle, WA",US,United States,47.61739541,-122.3154731,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$175.00 ,,,,$90.00 ,1,$0.00 ,1,1125,2,100,10,10,10,10,10,10,WASHINGTON,f
4848255,2.01601E+13,04-01-2016,Private room near downtown Seattle,24902894,Luan,16-12-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,1,1,"Lakeview Boulevard East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.63372311,-122.322346,House,Private room,2,1,1,1,Real Bed,,$55.00 ,$375.00 ,"$1,200.00 ",$100.00 ,$20.00 ,1,$10.00 ,1,30,19,95,10,10,10,10,9,10,WASHINGTON,f
2194715,2.01601E+13,04-01-2016,Convenient Cap Hill Artist Loft ,11194155,Brooke,11-01-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,,1,1,"Bellevue Ave E, Seattle, WA 98102, United States",,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62076458,-122.3257885,Apartment,Private room,2,1.5,1,1,Real Bed,,$82.00 ,,,,$8.00 ,0,$0.00 ,1,4,50,94,10,9,10,10,10,9,WASHINGTON,f
13068,2.01601E+13,04-01-2016,THE URBAN OASIS- Great Location!,50893,Chris,02-11-2009,"Seattle, Washington, United States",within a few hours,100%,100%,f,Capitol Hill,10,10,"Bellevue Ave E, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.61854651,-122.3263181,House,Entire home/apt,10,2,3,5,Real Bed,1850,$360.00 ,"$2,700.00 ","$6,850.00 ","$2,500.00 ",$300.00 ,8,$35.00 ,3,365,26,93,9,9,10,9,10,9,WASHINGTON,f
9137335,2.01601E+13,04-01-2016,Capitol Hill Craftsman Denny View,5820099,Forest And Andy,07-04-2013,"Seattle, Washington, United States",within a few hours,100%,100%,f,Capitol Hill,7,7,"East Denny Way, Seattle, WA 98122, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98122,Seattle,"Seattle, WA",US,United States,47.61868195,-122.3213631,House,Private room,2,1,1,1,Real Bed,,$85.00 ,,,,$30.00 ,1,$10.00 ,1,1125,0,,,,,,,,WASHINGTON,f
6659301,2.01601E+13,04-01-2016,Bright Apt. in Creative Building,34370759,Eric,27-05-2015,"Seattle, Washington, United States",within a day,100%,100%,f,Capitol Hill,1,1,"East Mercer Street, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62359783,-122.3176817,Apartment,Entire home/apt,2,1,2,1,Real Bed,,$150.00 ,$900.00 ,,,,1,$0.00 ,2,1125,7,93,9,9,10,10,10,9,WASHINGTON,f
5479566,2.01601E+13,04-01-2016,Simple Studio in Capitol Hill,10397429,Chris,03-12-2013,"Seattle, Washington",within a few hours,80%,100%,f,,1,1,"East John St., Seattle, WA 98102, United States",,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62070303,-122.3188636,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$68.00 ,$600.00 ,"$2,400.00 ",$200.00 ,$25.00 ,1,$0.00 ,1,1125,1,80,2,6,8,8,10,10,WASHINGTON,f
8273031,2.01601E+13,04-01-2016,Modern Spacious 2BD Apt - Cap Hill,43608606,George,07-09-2015,"Seattle, Washington, United States",within a few hours,100%,N/A,f,Capitol Hill,1,1,"13th Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98122,Seattle,"Seattle, WA",US,United States,47.61503544,-122.3158878,Apartment,Entire home/apt,6,2,2,3,Real Bed,,$600.00 ,,,$200.00 ,$50.00 ,1,$0.00 ,5,1125,1,100,10,10,10,10,10,10,WASHINGTON,f
7363701,2.01601E+13,04-01-2016,"Large and Vintage 1BR, Calm Area",19033543,Steven,28-07-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,1,1,"Bellevue Place East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62812597,-122.3272399,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$149.00 ,$940.00 ,,$200.00 ,$30.00 ,2,$20.00 ,2,1125,11,90,9,9,10,10,9,9,WASHINGTON,f
7984738,2.01601E+13,04-01-2016,Io Annex (bunk 3U) - SLU walkable,1243056,Andrew,03-10-2011,"Seattle, Washington, United States",within an hour,90%,100%,f,Capitol Hill,37,37,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62360403,-122.3194374,House,Shared room,1,1,1,1,Real Bed,,$62.00 ,$325.00 ,"$1,005.00 ",$350.00 ,$35.00 ,1,$0.00 ,1,1125,0,,,,,,,,WASHINGTON,f
3930681,2.01601E+13,04-01-2016,Sunny Capitol Hill Adventure,7953876,Caleb,05-08-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,,1,1,"Boylston Avenue East, Seattle, WA 98102, United States",,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62301319,-122.322742,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$111.00 ,,,,,2,$35.00 ,1,65,52,93,10,9,10,10,10,9,WASHINGTON,f
7518794,2.01601E+13,04-01-2016,Capitol Hill Studio Apartment,16159031,Izabella,30-05-2014,"Seattle, Washington, United States",N/A,N/A,N/A,f,Capitol Hill,1,1,"Bellevue Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98122,Seattle,"Seattle, WA",US,United States,47.61705478,-122.325925,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$120.00 ,$750.00 ,"$2,520.00 ",$200.00 ,$75.00 ,1,$0.00 ,2,2,7,94,9,9,10,10,10,10,WASHINGTON,f
8755762,2.01601E+13,04-01-2016,Newly Listed Historic Designed Flat,45917623,Rah,06-10-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,1,1,"Boylston Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98122,Seattle,"Seattle, WA",US,United States,47.61551263,-122.3226494,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$96.00 ,,,$250.00 ,$10.00 ,1,$0.00 ,1,1125,15,92,9,8,10,10,10,9,WASHINGTON,t
7535055,2.01601E+13,04-01-2016,Modern 1-bedroom w/ sunset views,13835487,Eric,02-04-2014,"Seattle, Washington, United States",N/A,N/A,N/A,f,Capitol Hill,1,1,"East Harrison Street, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62098132,-122.3239638,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$150.00 ,,,$300.00 ,$75.00 ,1,$0.00 ,3,1125,1,100,10,10,10,10,10,10,WASHINGTON,f
4241862,2.01601E+13,04-01-2016,Capital Hill 1Bed Vintage Fun! ,22011088,Jennie Kay,01-10-2014,"Seattle, Washington, United States",N/A,N/A,N/A,f,Capitol Hill,1,1,"Lakeview Boulevard East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.63092742,-122.324565,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$100.00 ,,,,$20.00 ,1,$0.00 ,1,1125,22,92,10,9,10,10,9,9,WASHINGTON,f
9509279,2.01601E+13,04-01-2016,Studio w/ full bath newer building,49275349,Ash,17-11-2015,"Seattle, Washington, United States",within an hour,90%,100%,f,,1,1,"Pike Street, Seattle, WA 98101, United States",,Broadway,Capitol Hill,Seattle,WA,98101,Seattle,"Seattle, WA",US,United States,47.61506169,-122.32274,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$100.00 ,,,,,1,$0.00 ,1,3,4,80,10,6,10,10,10,9,WASHINGTON,f
6822322,2.01601E+13,04-01-2016,1 BR Apt in the Heart of Cap Hill,26394059,Joshua,20-01-2015,"Seattle, Washington, United States",within a day,80%,100%,f,Capitol Hill,1,1,"15th Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98122,Seattle,"Seattle, WA",US,United States,47.6158774,-122.3142967,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$105.00 ,,,$100.00 ,$25.00 ,3,$25.00 ,2,1125,13,87,10,9,9,10,10,9,WASHINGTON,f
2628010,2.01601E+13,04-01-2016,Huge 2 BR/2 Bath-Heart of Cap Hill ,106700,Zvi,11-04-2010,"Seattle, Washington, United States",N/A,N/A,N/A,t,Capitol Hill,1,1,"Broadway East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62304603,-122.3204654,Apartment,Entire home/apt,6,2,2,2,Real Bed,,$209.00 ,"$1,200.00 ",,$150.00 ,$65.00 ,2,$25.00 ,2,1125,29,97,10,9,10,10,10,9,WASHINGTON,t
4077920,2.01601E+13,04-01-2016,Unique loft with private roof deck,5804983,Ken,07-04-2013,"Seattle, Washington, United States",N/A,N/A,N/A,f,Capitol Hill,1,1,"11th Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98122,Seattle,"Seattle, WA",US,United States,47.61530919,-122.3183821,Apartment,Entire home/apt,5,1,1,2,Real Bed,,$250.00 ,,,,,1,$0.00 ,3,1125,1,100,10,10,10,10,10,10,WASHINGTON,f
10157880,2.01601E+13,04-01-2016,Very close to Seattle downtown,20655766,Li,28-08-2014,"Kirkland, Washington, United States",within a few hours,80%,100%,f,Capitol Hill,2,2,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62525476,-122.3260843,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$82.00 ,$500.00 ,"$2,000.00 ",$500.00 ,$50.00 ,1,$0.00 ,2,1125,0,,,,,,,,WASHINGTON,t
4766173,2.01601E+13,04-01-2016,Cozy Capitol Hill Studio,1592704,Karen,10-01-2012,"Seattle, Washington, United States",within an hour,100%,N/A,f,Capitol Hill,1,1,"Belmont Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62017091,-122.3238395,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$110.00 ,$750.00 ,,$100.00 ,$10.00 ,1,$10.00 ,3,1125,11,91,10,9,10,10,10,9,WASHINGTON,f
5946151,2.01601E+13,04-01-2016,Historic studio on Broadway/CapHill,30868481,Will,08-04-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,,1,1,"Broadway E, Seattle, WA 98102, United States",,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62235362,-122.3220159,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$125.00 ,,,,,2,$0.00 ,1,7,15,87,9,9,9,10,10,9,WASHINGTON,f
2970666,2.01601E+13,04-01-2016,"MODERN, Spacious, new  LOCATION",1121532,Autumn,07-09-2011,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,8,8,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62319865,-122.3252505,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$109.00 ,$690.00 ,"$1,990.00 ",$200.00 ,$88.00 ,1,$0.00 ,2,1125,44,94,9,10,10,10,9,9,WASHINGTON,f
7308331,2.01601E+13,04-01-2016,Vintage Capitol Hill - 1+ Pkg Spots,658155,Joe,02-06-2011,"Seattle, Washington, United States",within an hour,100%,100%,t,Capitol Hill,13,13,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62359341,-122.3168265,Apartment,Entire home/apt,6,1,2,4,Real Bed,,$198.00 ,,,,$120.00 ,1,$0.00 ,3,1125,5,96,10,10,10,10,9,10,WASHINGTON,t
3946631,2.01601E+13,04-01-2016,Charming Tudor Apt in Capitol Hill,12166491,Sydney,12-02-2014,"Seattle, Washington, United States",within a day,100%,N/A,f,,1,1,"Harvard Avenue East, Seattle, WA 98102, United States",,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62179989,-122.3212454,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$160.00 ,$950.00 ,,,$60.00 ,2,$0.00 ,2,1125,8,95,10,10,10,9,10,9,WASHINGTON,f
7329915,2.01601E+13,04-01-2016,* Parkside One Bed * Capitol Hill*,38351432,Sare,13-07-2015,US,N/A,N/A,100%,f,,1,1,"12th Ave E, Seattle, WA 98102, United States",,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62498108,-122.3164875,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$126.00 ,$855.00 ,,$200.00 ,$50.00 ,2,$0.00 ,2,1125,3,100,10,10,10,10,9,10,WASHINGTON,f
6436976,2.01601E+13,04-01-2016,Spacious& clean apartment- Caphill!,21404681,Lc,16-09-2014,US,within a few hours,100%,100%,f,Capitol Hill,2,2,"Bellevue Avenue East, Seattle, WA 98102, United States",,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62358547,-122.3266564,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$99.00 ,$850.00 ,,$250.00 ,$100.00 ,0,$0.00 ,1,1125,24,90,9,9,10,10,10,9,WASHINGTON,f
9328692,2.01601E+13,04-01-2016,107 Modern Studio on Capitol Hill,42537846,Eric,25-08-2015,"Seattle, Washington, United States",within an hour,99%,100%,f,Capitol Hill,17,17,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62529342,-122.3175764,Apartment,Entire home/apt,1,1,0,1,Real Bed,,$49.00 ,$350.00 ,"$1,300.00 ",$95.00 ,$25.00 ,1,$0.00 ,1,1125,0,,,,,,,,WASHINGTON,t
9117301,2.01601E+13,04-01-2016,Diamond 11 : Walk to Downtown,31509,David,13-08-2009,"Seattle, Washington, United States",within an hour,100%,100%,t,Capitol Hill,4,4,"11th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62040251,-122.3193091,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$99.00 ,,,,,1,$0.00 ,1,28,0,,,,,,,,WASHINGTON,f
2898401,2.01601E+13,04-01-2016,Luxurious Building- Prime Location,3001712,Amit,20-07-2012,"New York, New York, United States",within a day,100%,100%,f,Hell's Kitchen,2,2,"Broadway Ave E, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.61868894,-122.322187,Apartment,Entire home/apt,4,1,1,1,Real Bed,,$100.00 ,,,,$70.00 ,1,$25.00 ,2,150,21,91,9,9,9,8,10,9,WASHINGTON,f
8193516,2.01601E+13,04-01-2016,Capitol Hill Launch Pad,42047742,Colt,20-08-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,1,1,"Summit Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98122,Seattle,"Seattle, WA",US,United States,47.61538098,-122.3241289,Apartment,Private room,2,1,1,1,Real Bed,,$82.00 ,,,,$5.00 ,1,$0.00 ,2,5,9,93,10,9,10,10,10,9,WASHINGTON,f
3766285,2.01601E+13,04-01-2016,"Capital Hill - modern, 98 Walkscore",1353882,Mike,31-10-2011,"Seattle, Washington, United States",N/A,N/A,N/A,f,Capitol Hill,2,2,"Belmont Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62393111,-122.3225862,Apartment,Private room,1,1,1,1,Real Bed,,$80.00 ,$490.00 ,,,$50.00 ,1,$0.00 ,1,7,1,80,8,6,10,6,10,6,WASHINGTON,f
1520581,2.01601E+13,04-01-2016,Io House (2P #2) - SLU walkable,1243056,Andrew,03-10-2011,"Seattle, Washington, United States",within an hour,90%,100%,f,Capitol Hill,37,37,"10th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62383897,-122.3217601,House,Shared room,1,0.5,1,1,Real Bed,,$65.00 ,$349.00 ,"$1,095.00 ",$350.00 ,$35.00 ,1,$0.00 ,4,1125,9,91,9,7,10,10,10,9,WASHINGTON,f
1349175,2.01601E+13,04-01-2016,Capitol Hill Oasis- Lake Union view,1445691,Kyle,27-11-2011,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,2,2,"Broadway East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.63417399,-122.3222322,House,Private room,4,1,1,1,Real Bed,,$80.00 ,,,$150.00 ,,2,$10.00 ,2,1125,158,96,9,10,10,10,10,9,WASHINGTON,f
5633607,2.01601E+13,04-01-2016,Prime Cap Hill w/ Fireplace & SPACE,4810767,Joshua,22-01-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,Capitol Hill,1,1,"East Denny Way, Seattle, WA 98122, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98122,Seattle,"Seattle, WA",US,United States,47.61812929,-122.3148371,Apartment,Private room,2,1,1,1,Real Bed,,$39.00 ,,,$100.00 ,$18.00 ,1,$0.00 ,2,21,66,95,10,9,10,10,10,9,WASHINGTON,f
9836113,2.01601E+13,04-01-2016,203 Modern Studio on Capitol Hill,42537846,Eric,25-08-2015,"Seattle, Washington, United States",within an hour,99%,100%,f,Capitol Hill,17,17,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62415326,-122.3182271,Apartment,Entire home/apt,1,1,0,1,Real Bed,,$49.00 ,$350.00 ,"$1,300.00 ",$95.00 ,$25.00 ,1,$0.00 ,1,1125,0,,,,,,,,WASHINGTON,t
5510720,2.01601E+13,04-01-2016,Stylish One Bedroom in Capitol Hill,10853410,Peter,27-12-2013,"Seattle, Washington, United States",within a day,100%,100%,f,Capitol Hill,1,1,"East Pine Street, Seattle, WA 98122, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98122,Seattle,"Seattle, WA",US,United States,47.61445783,-122.3142697,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$125.00 ,$710.00 ,,$200.00 ,$40.00 ,2,$25.00 ,1,10,21,99,10,10,10,10,10,10,WASHINGTON,f
6837819,2.01601E+13,04-01-2016,Charming Capitol Hill One-Bedroom,3675357,Tricia,25-09-2012,"Seattle, Washington, United States",N/A,N/A,N/A,f,Capitol Hill,1,1,"Boylston Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62026414,-122.3224636,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$150.00 ,$785.00 ,,,$35.00 ,1,$0.00 ,2,10,3,87,9,10,10,10,10,9,WASHINGTON,f
8050232,2.01601E+13,04-01-2016,Studio apartment on lower cap hill,42419614,Chase,24-08-2015,US,within an hour,100%,100%,f,First Hill,1,1,"Boren Avenue, Seattle, WA 98101, United States",First Hill,Broadway,Capitol Hill,Seattle,WA,98101,Seattle,"Seattle, WA",US,United States,47.61390857,-122.3290302,Apartment,Entire home/apt,1,1,1,1,Real Bed,,$90.00 ,,,,,1,$0.00 ,1,1125,10,74,8,5,9,9,9,7,WASHINGTON,t
9386179,2.01601E+13,04-01-2016,402 Modern Studio on Capitol Hill,42537846,Eric,25-08-2015,"Seattle, Washington, United States",within an hour,99%,100%,f,Capitol Hill,17,17,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62572678,-122.3173076,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$69.00 ,$400.00 ,"$1,500.00 ",$95.00 ,$25.00 ,1,$0.00 ,1,1125,6,83,9,10,10,10,9,9,WASHINGTON,t
4184211,2.01601E+13,04-01-2016,Bdrm in Designer's Cap Hill Apt,5806502,Jordan,07-04-2013,"Seattle, Washington, United States",within a few hours,100%,100%,f,Capitol Hill,1,1,"Federal Ave East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62447069,-122.3184992,Apartment,Private room,2,1,1,1,Real Bed,,$104.00 ,,"$2,500.00 ",$150.00 ,$30.00 ,1,$0.00 ,1,1125,22,100,10,10,10,10,10,10,WASHINGTON,f
3732949,2.01601E+13,04-01-2016,Stylish Modern Loft in Capitol Hill,3483514,Vanessa,05-09-2012,"Seattle, Washington, United States",within a few hours,100%,N/A,f,Capitol Hill,1,1,"East Pike Street, Seattle, WA 98122, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98122,Seattle,"Seattle, WA",US,United States,47.6236202,-122.3169666,Apartment,Entire home/apt,5,1,1,2,Real Bed,,$180.00 ,$900.00 ,,$100.00 ,$80.00 ,2,$10.00 ,5,30,8,94,9,9,10,9,10,8,WASHINGTON,f
1348777,2.01601E+13,04-01-2016,AMAZING Views - Cap Hill Private Rm,7317822,Andrew,06-07-2013,"Seattle, Washington, United States",within a few hours,100%,100%,f,Capitol Hill,3,3,"Broadway East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62581022,-122.3192658,Apartment,Private room,2,1,1,1,Real Bed,1200,$150.00 ,,,,$20.00 ,1,$50.00 ,1,90,14,94,9,9,9,10,9,9,WASHINGTON,f
317248,2.01601E+13,04-01-2016,Vintage Capitol Hill - 2 Pkg Spots,658155,Joe,02-06-2011,"Seattle, Washington, United States",within an hour,100%,100%,t,Capitol Hill,13,13,"12th Ave E, Seattle, WA 98102, United States",Capitol Hill,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,"Seattle, WA",US,United States,47.62336216,-122.3166778,Apartment,Entire home/apt,7,2,2,4,Real Bed,,$240.00 ,,,,$120.00 ,1,$0.00 ,3,30,11,100,10,10,10,10,9,10,WASHINGTON,t
